DepTime,DayOfWeek,Holiday,Weekend,HighTemperature,Weather,WindStrength,Destination,Trips
2018/12/31 0:00,1,1,0,4,0,2,0,21
2018/12/31 0:00,1,1,0,4,0,2,1,4
2018/12/31 0:00,1,1,0,4,0,2,2,6
2018/12/31 0:00,1,1,0,4,0,2,3,16
2018/12/31 0:00,1,1,0,4,0,2,4,139
2018/12/31 0:00,1,1,0,4,0,2,5,9
2018/12/31 0:00,1,1,0,4,0,2,6,76
2018/12/31 0:00,1,1,0,4,0,2,7,27
2018/12/31 0:00,1,1,0,4,0,2,8,167
2018/12/31 0:00,1,1,0,4,0,2,9,27
2018/12/31 0:00,1,1,0,4,0,2,10,64
2018/12/31 0:00,1,1,0,4,0,2,11,13
2018/12/31 0:00,1,1,0,4,0,2,12,2
2018/12/31 0:00,1,1,0,4,0,2,13,19
2018/12/31 0:00,1,1,0,4,0,2,14,10
2018/12/31 0:00,1,1,0,4,0,2,15,7
2018/12/31 0:00,1,1,0,4,0,2,16,8
2018/12/31 0:00,1,1,0,4,0,2,17,7
2018/12/31 0:00,1,1,0,4,0,2,18,21
2018/12/31 0:00,1,1,0,4,0,2,19,11
2018/12/31 0:00,1,1,0,4,0,2,20,13
2018/12/31 0:00,1,1,0,4,0,2,21,11
2018/12/31 0:00,1,1,0,4,0,2,22,6
2018/12/31 0:00,1,1,0,4,0,2,23,16
2018/12/31 0:00,1,1,0,4,0,2,24,6
2018/12/31 0:00,1,1,0,4,0,2,25,34
2018/12/31 0:00,1,1,0,4,0,2,26,17
2018/12/31 0:00,1,1,0,4,0,2,27,8
2018/12/31 0:00,1,1,0,4,0,2,28,12
2018/12/31 0:00,1,1,0,4,0,2,29,20
2018/12/31 0:00,1,1,0,4,0,2,30,0
2018/12/31 0:00,1,1,0,4,0,2,31,13
2018/12/31 0:00,1,1,0,4,0,2,32,10
2018/12/31 0:00,1,1,0,4,0,2,33,2
2018/12/31 0:00,1,1,0,4,0,2,34,5
2018/12/31 0:00,1,1,0,4,0,2,35,2
2018/12/31 0:00,1,1,0,4,0,2,36,5
2018/12/31 0:00,1,1,0,4,0,2,37,3
2018/12/31 0:00,1,1,0,4,0,2,38,9
2018/12/31 0:00,1,1,0,4,0,2,39,12
2018/12/31 0:00,1,1,0,4,0,2,40,4
2018/12/31 0:00,1,1,0,4,0,2,41,0
2018/12/31 0:00,1,1,0,4,0,2,42,1
2018/12/31 0:00,1,1,0,4,0,2,43,13
2018/12/31 0:00,1,1,0,4,0,2,44,2
2018/12/31 0:00,1,1,0,4,0,2,45,4
2018/12/31 0:00,1,1,0,4,0,2,46,1
2018/12/31 0:00,1,1,0,4,0,2,47,0
2018/12/31 0:00,1,1,0,4,0,2,48,0
2018/12/31 1:00,1,1,0,4,0,2,0,17
2018/12/31 1:00,1,1,0,4,0,2,1,3
2018/12/31 1:00,1,1,0,4,0,2,2,9
2018/12/31 1:00,1,1,0,4,0,2,3,11
2018/12/31 1:00,1,1,0,4,0,2,4,104
2018/12/31 1:00,1,1,0,4,0,2,5,8
2018/12/31 1:00,1,1,0,4,0,2,6,56
2018/12/31 1:00,1,1,0,4,0,2,7,13
2018/12/31 1:00,1,1,0,4,0,2,8,122
2018/12/31 1:00,1,1,0,4,0,2,9,19
2018/12/31 1:00,1,1,0,4,0,2,10,45
2018/12/31 1:00,1,1,0,4,0,2,11,8
2018/12/31 1:00,1,1,0,4,0,2,12,4
2018/12/31 1:00,1,1,0,4,0,2,13,12
2018/12/31 1:00,1,1,0,4,0,2,14,6
2018/12/31 1:00,1,1,0,4,0,2,15,4
2018/12/31 1:00,1,1,0,4,0,2,16,6
2018/12/31 1:00,1,1,0,4,0,2,17,7
2018/12/31 1:00,1,1,0,4,0,2,18,9
2018/12/31 1:00,1,1,0,4,0,2,19,8
2018/12/31 1:00,1,1,0,4,0,2,20,8
2018/12/31 1:00,1,1,0,4,0,2,21,12
2018/12/31 1:00,1,1,0,4,0,2,22,4
2018/12/31 1:00,1,1,0,4,0,2,23,10
2018/12/31 1:00,1,1,0,4,0,2,24,4
2018/12/31 1:00,1,1,0,4,0,2,25,21
2018/12/31 1:00,1,1,0,4,0,2,26,14
2018/12/31 1:00,1,1,0,4,0,2,27,6
2018/12/31 1:00,1,1,0,4,0,2,28,6
2018/12/31 1:00,1,1,0,4,0,2,29,14
2018/12/31 1:00,1,1,0,4,0,2,30,3
2018/12/31 1:00,1,1,0,4,0,2,31,13
2018/12/31 1:00,1,1,0,4,0,2,32,4
2018/12/31 1:00,1,1,0,4,0,2,33,3
2018/12/31 1:00,1,1,0,4,0,2,34,2
2018/12/31 1:00,1,1,0,4,0,2,35,2
2018/12/31 1:00,1,1,0,4,0,2,36,0
2018/12/31 1:00,1,1,0,4,0,2,37,0
2018/12/31 1:00,1,1,0,4,0,2,38,4
2018/12/31 1:00,1,1,0,4,0,2,39,6
2018/12/31 1:00,1,1,0,4,0,2,40,3
2018/12/31 1:00,1,1,0,4,0,2,41,0
2018/12/31 1:00,1,1,0,4,0,2,42,0
2018/12/31 1:00,1,1,0,4,0,2,43,8
2018/12/31 1:00,1,1,0,4,0,2,44,3
2018/12/31 1:00,1,1,0,4,0,2,45,5
2018/12/31 1:00,1,1,0,4,0,2,46,0
2018/12/31 1:00,1,1,0,4,0,2,47,0
2018/12/31 1:00,1,1,0,4,0,2,48,0
2018/12/31 2:00,1,1,0,4,0,2,0,8
2018/12/31 2:00,1,1,0,4,0,2,1,3
2018/12/31 2:00,1,1,0,4,0,2,2,4
2018/12/31 2:00,1,1,0,4,0,2,3,18
2018/12/31 2:00,1,1,0,4,0,2,4,81
2018/12/31 2:00,1,1,0,4,0,2,5,4
2018/12/31 2:00,1,1,0,4,0,2,6,25
2018/12/31 2:00,1,1,0,4,0,2,7,11
2018/12/31 2:00,1,1,0,4,0,2,8,82
2018/12/31 2:00,1,1,0,4,0,2,9,20
2018/12/31 2:00,1,1,0,4,0,2,10,33
2018/12/31 2:00,1,1,0,4,0,2,11,14
2018/12/31 2:00,1,1,0,4,0,2,12,1
2018/12/31 2:00,1,1,0,4,0,2,13,7
2018/12/31 2:00,1,1,0,4,0,2,14,8
2018/12/31 2:00,1,1,0,4,0,2,15,2
2018/12/31 2:00,1,1,0,4,0,2,16,3
2018/12/31 2:00,1,1,0,4,0,2,17,2
2018/12/31 2:00,1,1,0,4,0,2,18,9
2018/12/31 2:00,1,1,0,4,0,2,19,4
2018/12/31 2:00,1,1,0,4,0,2,20,4
2018/12/31 2:00,1,1,0,4,0,2,21,6
2018/12/31 2:00,1,1,0,4,0,2,22,5
2018/12/31 2:00,1,1,0,4,0,2,23,11
2018/12/31 2:00,1,1,0,4,0,2,24,4
2018/12/31 2:00,1,1,0,4,0,2,25,15
2018/12/31 2:00,1,1,0,4,0,2,26,5
2018/12/31 2:00,1,1,0,4,0,2,27,4
2018/12/31 2:00,1,1,0,4,0,2,28,4
2018/12/31 2:00,1,1,0,4,0,2,29,10
2018/12/31 2:00,1,1,0,4,0,2,30,0
2018/12/31 2:00,1,1,0,4,0,2,31,10
2018/12/31 2:00,1,1,0,4,0,2,32,2
2018/12/31 2:00,1,1,0,4,0,2,33,0
2018/12/31 2:00,1,1,0,4,0,2,34,2
2018/12/31 2:00,1,1,0,4,0,2,35,1
2018/12/31 2:00,1,1,0,4,0,2,36,0
2018/12/31 2:00,1,1,0,4,0,2,37,0
2018/12/31 2:00,1,1,0,4,0,2,38,6
2018/12/31 2:00,1,1,0,4,0,2,39,2
2018/12/31 2:00,1,1,0,4,0,2,40,0
2018/12/31 2:00,1,1,0,4,0,2,41,0
2018/12/31 2:00,1,1,0,4,0,2,42,0
2018/12/31 2:00,1,1,0,4,0,2,43,7
2018/12/31 2:00,1,1,0,4,0,2,44,1
2018/12/31 2:00,1,1,0,4,0,2,45,4
2018/12/31 2:00,1,1,0,4,0,2,46,1
2018/12/31 2:00,1,1,0,4,0,2,47,1
2018/12/31 2:00,1,1,0,4,0,2,48,0
2018/12/31 3:00,1,1,0,4,0,2,0,4
2018/12/31 3:00,1,1,0,4,0,2,1,0
2018/12/31 3:00,1,1,0,4,0,2,2,5
2018/12/31 3:00,1,1,0,4,0,2,3,4
2018/12/31 3:00,1,1,0,4,0,2,4,65
2018/12/31 3:00,1,1,0,4,0,2,5,5
2018/12/31 3:00,1,1,0,4,0,2,6,18
2018/12/31 3:00,1,1,0,4,0,2,7,12
2018/12/31 3:00,1,1,0,4,0,2,8,47
2018/12/31 3:00,1,1,0,4,0,2,9,4
2018/12/31 3:00,1,1,0,4,0,2,10,27
2018/12/31 3:00,1,1,0,4,0,2,11,4
2018/12/31 3:00,1,1,0,4,0,2,12,2
2018/12/31 3:00,1,1,0,4,0,2,13,2
2018/12/31 3:00,1,1,0,4,0,2,14,6
2018/12/31 3:00,1,1,0,4,0,2,15,2
2018/12/31 3:00,1,1,0,4,0,2,16,2
2018/12/31 3:00,1,1,0,4,0,2,17,5
2018/12/31 3:00,1,1,0,4,0,2,18,5
2018/12/31 3:00,1,1,0,4,0,2,19,3
2018/12/31 3:00,1,1,0,4,0,2,20,1
2018/12/31 3:00,1,1,0,4,0,2,21,5
2018/12/31 3:00,1,1,0,4,0,2,22,1
2018/12/31 3:00,1,1,0,4,0,2,23,3
2018/12/31 3:00,1,1,0,4,0,2,24,2
2018/12/31 3:00,1,1,0,4,0,2,25,9
2018/12/31 3:00,1,1,0,4,0,2,26,10
2018/12/31 3:00,1,1,0,4,0,2,27,1
2018/12/31 3:00,1,1,0,4,0,2,28,3
2018/12/31 3:00,1,1,0,4,0,2,29,3
2018/12/31 3:00,1,1,0,4,0,2,30,1
2018/12/31 3:00,1,1,0,4,0,2,31,6
2018/12/31 3:00,1,1,0,4,0,2,32,2
2018/12/31 3:00,1,1,0,4,0,2,33,2
2018/12/31 3:00,1,1,0,4,0,2,34,17
2018/12/31 3:00,1,1,0,4,0,2,35,0
2018/12/31 3:00,1,1,0,4,0,2,36,2
2018/12/31 3:00,1,1,0,4,0,2,37,3
2018/12/31 3:00,1,1,0,4,0,2,38,4
2018/12/31 3:00,1,1,0,4,0,2,39,0
2018/12/31 3:00,1,1,0,4,0,2,40,1
2018/12/31 3:00,1,1,0,4,0,2,41,0
2018/12/31 3:00,1,1,0,4,0,2,42,0
2018/12/31 3:00,1,1,0,4,0,2,43,4
2018/12/31 3:00,1,1,0,4,0,2,44,1
2018/12/31 3:00,1,1,0,4,0,2,45,3
2018/12/31 3:00,1,1,0,4,0,2,46,2
2018/12/31 3:00,1,1,0,4,0,2,47,0
2018/12/31 3:00,1,1,0,4,0,2,48,0
2018/12/31 4:00,1,1,0,4,0,2,0,3
2018/12/31 4:00,1,1,0,4,0,2,1,2
2018/12/31 4:00,1,1,0,4,0,2,2,6
2018/12/31 4:00,1,1,0,4,0,2,3,1
2018/12/31 4:00,1,1,0,4,0,2,4,37
2018/12/31 4:00,1,1,0,4,0,2,5,3
2018/12/31 4:00,1,1,0,4,0,2,6,9
2018/12/31 4:00,1,1,0,4,0,2,7,11
2018/12/31 4:00,1,1,0,4,0,2,8,36
2018/12/31 4:00,1,1,0,4,0,2,9,7
2018/12/31 4:00,1,1,0,4,0,2,10,17
2018/12/31 4:00,1,1,0,4,0,2,11,3
2018/12/31 4:00,1,1,0,4,0,2,12,0
2018/12/31 4:00,1,1,0,4,0,2,13,2
2018/12/31 4:00,1,1,0,4,0,2,14,3
2018/12/31 4:00,1,1,0,4,0,2,15,3
2018/12/31 4:00,1,1,0,4,0,2,16,2
2018/12/31 4:00,1,1,0,4,0,2,17,17
2018/12/31 4:00,1,1,0,4,0,2,18,3
2018/12/31 4:00,1,1,0,4,0,2,19,2
2018/12/31 4:00,1,1,0,4,0,2,20,1
2018/12/31 4:00,1,1,0,4,0,2,21,3
2018/12/31 4:00,1,1,0,4,0,2,22,1
2018/12/31 4:00,1,1,0,4,0,2,23,1
2018/12/31 4:00,1,1,0,4,0,2,24,1
2018/12/31 4:00,1,1,0,4,0,2,25,4
2018/12/31 4:00,1,1,0,4,0,2,26,3
2018/12/31 4:00,1,1,0,4,0,2,27,2
2018/12/31 4:00,1,1,0,4,0,2,28,3
2018/12/31 4:00,1,1,0,4,0,2,29,1
2018/12/31 4:00,1,1,0,4,0,2,30,0
2018/12/31 4:00,1,1,0,4,0,2,31,2
2018/12/31 4:00,1,1,0,4,0,2,32,1
2018/12/31 4:00,1,1,0,4,0,2,33,1
2018/12/31 4:00,1,1,0,4,0,2,34,65
2018/12/31 4:00,1,1,0,4,0,2,35,0
2018/12/31 4:00,1,1,0,4,0,2,36,1
2018/12/31 4:00,1,1,0,4,0,2,37,1
2018/12/31 4:00,1,1,0,4,0,2,38,2
2018/12/31 4:00,1,1,0,4,0,2,39,2
2018/12/31 4:00,1,1,0,4,0,2,40,0
2018/12/31 4:00,1,1,0,4,0,2,41,0
2018/12/31 4:00,1,1,0,4,0,2,42,0
2018/12/31 4:00,1,1,0,4,0,2,43,0
2018/12/31 4:00,1,1,0,4,0,2,44,0
2018/12/31 4:00,1,1,0,4,0,2,45,0
2018/12/31 4:00,1,1,0,4,0,2,46,0
2018/12/31 4:00,1,1,0,4,0,2,47,0
2018/12/31 4:00,1,1,0,4,0,2,48,0
2018/12/31 5:00,1,1,0,4,0,2,0,4
2018/12/31 5:00,1,1,0,4,0,2,1,0
2018/12/31 5:00,1,1,0,4,0,2,2,0
2018/12/31 5:00,1,1,0,4,0,2,3,5
2018/12/31 5:00,1,1,0,4,0,2,4,41
2018/12/31 5:00,1,1,0,4,0,2,5,3
2018/12/31 5:00,1,1,0,4,0,2,6,8
2018/12/31 5:00,1,1,0,4,0,2,7,48
2018/12/31 5:00,1,1,0,4,0,2,8,45
2018/12/31 5:00,1,1,0,4,0,2,9,14
2018/12/31 5:00,1,1,0,4,0,2,10,12
2018/12/31 5:00,1,1,0,4,0,2,11,2
2018/12/31 5:00,1,1,0,4,0,2,12,0
2018/12/31 5:00,1,1,0,4,0,2,13,1
2018/12/31 5:00,1,1,0,4,0,2,14,6
2018/12/31 5:00,1,1,0,4,0,2,15,1
2018/12/31 5:00,1,1,0,4,0,2,16,2
2018/12/31 5:00,1,1,0,4,0,2,17,23
2018/12/31 5:00,1,1,0,4,0,2,18,7
2018/12/31 5:00,1,1,0,4,0,2,19,2
2018/12/31 5:00,1,1,0,4,0,2,20,0
2018/12/31 5:00,1,1,0,4,0,2,21,0
2018/12/31 5:00,1,1,0,4,0,2,22,2
2018/12/31 5:00,1,1,0,4,0,2,23,1
2018/12/31 5:00,1,1,0,4,0,2,24,2
2018/12/31 5:00,1,1,0,4,0,2,25,3
2018/12/31 5:00,1,1,0,4,0,2,26,1
2018/12/31 5:00,1,1,0,4,0,2,27,1
2018/12/31 5:00,1,1,0,4,0,2,28,1
2018/12/31 5:00,1,1,0,4,0,2,29,2
2018/12/31 5:00,1,1,0,4,0,2,30,0
2018/12/31 5:00,1,1,0,4,0,2,31,0
2018/12/31 5:00,1,1,0,4,0,2,32,0
2018/12/31 5:00,1,1,0,4,0,2,33,0
2018/12/31 5:00,1,1,0,4,0,2,34,94
2018/12/31 5:00,1,1,0,4,0,2,35,0
2018/12/31 5:00,1,1,0,4,0,2,36,1
2018/12/31 5:00,1,1,0,4,0,2,37,0
2018/12/31 5:00,1,1,0,4,0,2,38,2
2018/12/31 5:00,1,1,0,4,0,2,39,1
2018/12/31 5:00,1,1,0,4,0,2,40,0
2018/12/31 5:00,1,1,0,4,0,2,41,0
2018/12/31 5:00,1,1,0,4,0,2,42,0
2018/12/31 5:00,1,1,0,4,0,2,43,2
2018/12/31 5:00,1,1,0,4,0,2,44,1
2018/12/31 5:00,1,1,0,4,0,2,45,2
2018/12/31 5:00,1,1,0,4,0,2,46,0
2018/12/31 5:00,1,1,0,4,0,2,47,0
2018/12/31 5:00,1,1,0,4,0,2,48,0
2018/12/31 6:00,1,1,0,4,0,2,0,13
2018/12/31 6:00,1,1,0,4,0,2,1,2
2018/12/31 6:00,1,1,0,4,0,2,2,2
2018/12/31 6:00,1,1,0,4,0,2,3,4
2018/12/31 6:00,1,1,0,4,0,2,4,70
2018/12/31 6:00,1,1,0,4,0,2,5,7
2018/12/31 6:00,1,1,0,4,0,2,6,45
2018/12/31 6:00,1,1,0,4,0,2,7,105
2018/12/31 6:00,1,1,0,4,0,2,8,101
2018/12/31 6:00,1,1,0,4,0,2,9,42
2018/12/31 6:00,1,1,0,4,0,2,10,11
2018/12/31 6:00,1,1,0,4,0,2,11,1
2018/12/31 6:00,1,1,0,4,0,2,12,0
2018/12/31 6:00,1,1,0,4,0,2,13,0
2018/12/31 6:00,1,1,0,4,0,2,14,20
2018/12/31 6:00,1,1,0,4,0,2,15,2
2018/12/31 6:00,1,1,0,4,0,2,16,1
2018/12/31 6:00,1,1,0,4,0,2,17,43
2018/12/31 6:00,1,1,0,4,0,2,18,6
2018/12/31 6:00,1,1,0,4,0,2,19,0
2018/12/31 6:00,1,1,0,4,0,2,20,0
2018/12/31 6:00,1,1,0,4,0,2,21,3
2018/12/31 6:00,1,1,0,4,0,2,22,0
2018/12/31 6:00,1,1,0,4,0,2,23,5
2018/12/31 6:00,1,1,0,4,0,2,24,5
2018/12/31 6:00,1,1,0,4,0,2,25,5
2018/12/31 6:00,1,1,0,4,0,2,26,3
2018/12/31 6:00,1,1,0,4,0,2,27,1
2018/12/31 6:00,1,1,0,4,0,2,28,2
2018/12/31 6:00,1,1,0,4,0,2,29,0
2018/12/31 6:00,1,1,0,4,0,2,30,0
2018/12/31 6:00,1,1,0,4,0,2,31,1
2018/12/31 6:00,1,1,0,4,0,2,32,1
2018/12/31 6:00,1,1,0,4,0,2,33,3
2018/12/31 6:00,1,1,0,4,0,2,34,56
2018/12/31 6:00,1,1,0,4,0,2,35,1
2018/12/31 6:00,1,1,0,4,0,2,36,1
2018/12/31 6:00,1,1,0,4,0,2,37,1
2018/12/31 6:00,1,1,0,4,0,2,38,0
2018/12/31 6:00,1,1,0,4,0,2,39,1
2018/12/31 6:00,1,1,0,4,0,2,40,0
2018/12/31 6:00,1,1,0,4,0,2,41,2
2018/12/31 6:00,1,1,0,4,0,2,42,14
2018/12/31 6:00,1,1,0,4,0,2,43,1
2018/12/31 6:00,1,1,0,4,0,2,44,2
2018/12/31 6:00,1,1,0,4,0,2,45,1
2018/12/31 6:00,1,1,0,4,0,2,46,0
2018/12/31 6:00,1,1,0,4,0,2,47,1
2018/12/31 6:00,1,1,0,4,0,2,48,0
2018/12/31 7:00,1,1,0,4,0,2,0,60
2018/12/31 7:00,1,1,0,4,0,2,1,5
2018/12/31 7:00,1,1,0,4,0,2,2,8
2018/12/31 7:00,1,1,0,4,0,2,3,7
2018/12/31 7:00,1,1,0,4,0,2,4,353
2018/12/31 7:00,1,1,0,4,0,2,5,19
2018/12/31 7:00,1,1,0,4,0,2,6,255
2018/12/31 7:00,1,1,0,4,0,2,7,178
2018/12/31 7:00,1,1,0,4,0,2,8,460
2018/12/31 7:00,1,1,0,4,0,2,9,293
2018/12/31 7:00,1,1,0,4,0,2,10,70
2018/12/31 7:00,1,1,0,4,0,2,11,6
2018/12/31 7:00,1,1,0,4,0,2,12,1
2018/12/31 7:00,1,1,0,4,0,2,13,4
2018/12/31 7:00,1,1,0,4,0,2,14,114
2018/12/31 7:00,1,1,0,4,0,2,15,10
2018/12/31 7:00,1,1,0,4,0,2,16,4
2018/12/31 7:00,1,1,0,4,0,2,17,103
2018/12/31 7:00,1,1,0,4,0,2,18,35
2018/12/31 7:00,1,1,0,4,0,2,19,5
2018/12/31 7:00,1,1,0,4,0,2,20,1
2018/12/31 7:00,1,1,0,4,0,2,21,2
2018/12/31 7:00,1,1,0,4,0,2,22,3
2018/12/31 7:00,1,1,0,4,0,2,23,33
2018/12/31 7:00,1,1,0,4,0,2,24,15
2018/12/31 7:00,1,1,0,4,0,2,25,24
2018/12/31 7:00,1,1,0,4,0,2,26,56
2018/12/31 7:00,1,1,0,4,0,2,27,5
2018/12/31 7:00,1,1,0,4,0,2,28,11
2018/12/31 7:00,1,1,0,4,0,2,29,10
2018/12/31 7:00,1,1,0,4,0,2,30,0
2018/12/31 7:00,1,1,0,4,0,2,31,7
2018/12/31 7:00,1,1,0,4,0,2,32,1
2018/12/31 7:00,1,1,0,4,0,2,33,8
2018/12/31 7:00,1,1,0,4,0,2,34,103
2018/12/31 7:00,1,1,0,4,0,2,35,2
2018/12/31 7:00,1,1,0,4,0,2,36,9
2018/12/31 7:00,1,1,0,4,0,2,37,3
2018/12/31 7:00,1,1,0,4,0,2,38,3
2018/12/31 7:00,1,1,0,4,0,2,39,7
2018/12/31 7:00,1,1,0,4,0,2,40,1
2018/12/31 7:00,1,1,0,4,0,2,41,8
2018/12/31 7:00,1,1,0,4,0,2,42,41
2018/12/31 7:00,1,1,0,4,0,2,43,3
2018/12/31 7:00,1,1,0,4,0,2,44,11
2018/12/31 7:00,1,1,0,4,0,2,45,5
2018/12/31 7:00,1,1,0,4,0,2,46,1
2018/12/31 7:00,1,1,0,4,0,2,47,8
2018/12/31 7:00,1,1,0,4,0,2,48,0
2018/12/31 8:00,1,1,0,4,0,2,0,78
2018/12/31 8:00,1,1,0,4,0,2,1,10
2018/12/31 8:00,1,1,0,4,0,2,2,7
2018/12/31 8:00,1,1,0,4,0,2,3,31
2018/12/31 8:00,1,1,0,4,0,2,4,587
2018/12/31 8:00,1,1,0,4,0,2,5,32
2018/12/31 8:00,1,1,0,4,0,2,6,491
2018/12/31 8:00,1,1,0,4,0,2,7,327
2018/12/31 8:00,1,1,0,4,0,2,8,813
2018/12/31 8:00,1,1,0,4,0,2,9,436
2018/12/31 8:00,1,1,0,4,0,2,10,126
