DepTime,DayOfWeek,Holiday,Weekend,HighTemperature,Weather,WindStrength,Origin,Trips
2018/12/31 8:00,1,1,0,4,0,2,13,136
2018/12/31 8:00,1,1,0,4,0,2,14,55
2018/12/31 8:00,1,1,0,4,0,2,15,25
2018/12/31 8:00,1,1,0,4,0,2,16,3
2018/12/31 8:00,1,1,0,4,0,2,17,12
2018/12/31 8:00,1,1,0,4,0,2,18,149
2018/12/31 8:00,1,1,0,4,0,2,19,49
2018/12/31 8:00,1,1,0,4,0,2,20,4
2018/12/31 8:00,1,1,0,4,0,2,21,3
2018/12/31 8:00,1,1,0,4,0,2,22,172
2018/12/31 8:00,1,1,0,4,0,2,23,82
2018/12/31 8:00,1,1,0,4,0,2,24,12
2018/12/31 8:00,1,1,0,4,0,2,25,14
2018/12/31 8:00,1,1,0,4,0,2,26,20
2018/12/31 8:00,1,1,0,4,0,2,27,63
2018/12/31 8:00,1,1,0,4,0,2,28,34
2018/12/31 8:00,1,1,0,4,0,2,29,25
2018/12/31 8:00,1,1,0,4,0,2,30,6
2018/12/31 8:00,1,1,0,4,0,2,31,24
2018/12/31 8:00,1,1,0,4,0,2,32,45
2018/12/31 8:00,1,1,0,4,0,2,33,159
2018/12/31 8:00,1,1,0,4,0,2,34,135
2018/12/31 8:00,1,1,0,4,0,2,35,17
2018/12/31 8:00,1,1,0,4,0,2,36,12
2018/12/31 8:00,1,1,0,4,0,2,37,20
2018/12/31 8:00,1,1,0,4,0,2,38,8
2018/12/31 8:00,1,1,0,4,0,2,39,9
2018/12/31 8:00,1,1,0,4,0,2,40,62
2018/12/31 8:00,1,1,0,4,0,2,41,10
2018/12/31 8:00,1,1,0,4,0,2,42,8
2018/12/31 8:00,1,1,0,4,0,2,43,55
2018/12/31 8:00,1,1,0,4,0,2,44,24
2018/12/31 8:00,1,1,0,4,0,2,45,28
2018/12/31 8:00,1,1,0,4,0,2,46,4
2018/12/31 8:00,1,1,0,4,0,2,47,11
2018/12/31 8:00,1,1,0,4,0,2,48,56
2018/12/31 8:00,1,1,0,4,0,2,49,36
2018/12/31 8:00,1,1,0,4,0,2,50,4
2018/12/31 8:00,1,1,0,4,0,2,51,15
2018/12/31 8:00,1,1,0,4,0,2,52,11
2018/12/31 8:00,1,1,0,4,0,2,53,0
2018/12/31 9:00,1,1,0,4,0,2,0,54
2018/12/31 9:00,1,1,0,4,0,2,1,1023
2018/12/31 9:00,1,1,0,4,0,2,2,808
2018/12/31 9:00,1,1,0,4,0,2,3,27
2018/12/31 9:00,1,1,0,4,0,2,4,149
2018/12/31 9:00,1,1,0,4,0,2,5,16
2018/12/31 9:00,1,1,0,4,0,2,6,168
2018/12/31 9:00,1,1,0,4,0,2,7,37
2018/12/31 9:00,1,1,0,4,0,2,8,452
2018/12/31 9:00,1,1,0,4,0,2,9,81
2018/12/31 9:00,1,1,0,4,0,2,10,14
2018/12/31 9:00,1,1,0,4,0,2,11,97
2018/12/31 9:00,1,1,0,4,0,2,12,200
2018/12/31 9:00,1,1,0,4,0,2,13,173
2018/12/31 9:00,1,1,0,4,0,2,14,44
2018/12/31 9:00,1,1,0,4,0,2,15,36
2018/12/31 9:00,1,1,0,4,0,2,16,0
2018/12/31 9:00,1,1,0,4,0,2,17,4
2018/12/31 9:00,1,1,0,4,0,2,18,156
2018/12/31 9:00,1,1,0,4,0,2,19,56
2018/12/31 9:00,1,1,0,4,0,2,20,7
2018/12/31 9:00,1,1,0,4,0,2,21,13
2018/12/31 9:00,1,1,0,4,0,2,22,159
2018/12/31 9:00,1,1,0,4,0,2,23,77
2018/12/31 9:00,1,1,0,4,0,2,24,11
2018/12/31 9:00,1,1,0,4,0,2,25,20
2018/12/31 9:00,1,1,0,4,0,2,26,24
2018/12/31 9:00,1,1,0,4,0,2,27,50
2018/12/31 9:00,1,1,0,4,0,2,28,71
2018/12/31 9:00,1,1,0,4,0,2,29,24
2018/12/31 9:00,1,1,0,4,0,2,30,11
2018/12/31 9:00,1,1,0,4,0,2,31,24
2018/12/31 9:00,1,1,0,4,0,2,32,42
2018/12/31 9:00,1,1,0,4,0,2,33,147
2018/12/31 9:00,1,1,0,4,0,2,34,122
2018/12/31 9:00,1,1,0,4,0,2,35,33
2018/12/31 9:00,1,1,0,4,0,2,36,23
2018/12/31 9:00,1,1,0,4,0,2,37,24
2018/12/31 9:00,1,1,0,4,0,2,38,1
2018/12/31 9:00,1,1,0,4,0,2,39,13
2018/12/31 9:00,1,1,0,4,0,2,40,34
2018/12/31 9:00,1,1,0,4,0,2,41,7
2018/12/31 9:00,1,1,0,4,0,2,42,9
2018/12/31 9:00,1,1,0,4,0,2,43,45
2018/12/31 9:00,1,1,0,4,0,2,44,31
2018/12/31 9:00,1,1,0,4,0,2,45,45
2018/12/31 9:00,1,1,0,4,0,2,46,3
2018/12/31 9:00,1,1,0,4,0,2,47,7
2018/12/31 9:00,1,1,0,4,0,2,48,40
2018/12/31 9:00,1,1,0,4,0,2,49,45
2018/12/31 9:00,1,1,0,4,0,2,50,10
2018/12/31 9:00,1,1,0,4,0,2,51,21
2018/12/31 9:00,1,1,0,4,0,2,52,11
2018/12/31 9:00,1,1,0,4,0,2,53,0
2018/12/31 10:00,1,1,0,4,0,2,0,51
2018/12/31 10:00,1,1,0,4,0,2,1,986
2018/12/31 10:00,1,1,0,4,0,2,2,732
2018/12/31 10:00,1,1,0,4,0,2,3,27
2018/12/31 10:00,1,1,0,4,0,2,4,136
2018/12/31 10:00,1,1,0,4,0,2,5,24
2018/12/31 10:00,1,1,0,4,0,2,6,140
2018/12/31 10:00,1,1,0,4,0,2,7,35
2018/12/31 10:00,1,1,0,4,0,2,8,393
2018/12/31 10:00,1,1,0,4,0,2,9,53
2018/12/31 10:00,1,1,0,4,0,2,10,17
2018/12/31 10:00,1,1,0,4,0,2,11,95
2018/12/31 10:00,1,1,0,4,0,2,12,211
2018/12/31 10:00,1,1,0,4,0,2,13,182
2018/12/31 10:00,1,1,0,4,0,2,14,51
2018/12/31 10:00,1,1,0,4,0,2,15,47
2018/12/31 10:00,1,1,0,4,0,2,16,3
2018/12/31 10:00,1,1,0,4,0,2,17,7
2018/12/31 10:00,1,1,0,4,0,2,18,142
2018/12/31 10:00,1,1,0,4,0,2,19,60
2018/12/31 10:00,1,1,0,4,0,2,20,6
2018/12/31 10:00,1,1,0,4,0,2,21,11
2018/12/31 10:00,1,1,0,4,0,2,22,138
2018/12/31 10:00,1,1,0,4,0,2,23,78
2018/12/31 10:00,1,1,0,4,0,2,24,7
2018/12/31 10:00,1,1,0,4,0,2,25,9
2018/12/31 10:00,1,1,0,4,0,2,26,23
2018/12/31 10:00,1,1,0,4,0,2,27,29
2018/12/31 10:00,1,1,0,4,0,2,28,56
2018/12/31 10:00,1,1,0,4,0,2,29,41
2018/12/31 10:00,1,1,0,4,0,2,30,11
2018/12/31 10:00,1,1,0,4,0,2,31,26
2018/12/31 10:00,1,1,0,4,0,2,32,31
2018/12/31 10:00,1,1,0,4,0,2,33,115
2018/12/31 10:00,1,1,0,4,0,2,34,82
2018/12/31 10:00,1,1,0,4,0,2,35,31
2018/12/31 10:00,1,1,0,4,0,2,36,25
2018/12/31 10:00,1,1,0,4,0,2,37,21
2018/12/31 10:00,1,1,0,4,0,2,38,4
2018/12/31 10:00,1,1,0,4,0,2,39,9
2018/12/31 10:00,1,1,0,4,0,2,40,32
2018/12/31 10:00,1,1,0,4,0,2,41,9
2018/12/31 10:00,1,1,0,4,0,2,42,7
2018/12/31 10:00,1,1,0,4,0,2,43,38
2018/12/31 10:00,1,1,0,4,0,2,44,30
2018/12/31 10:00,1,1,0,4,0,2,45,45
2018/12/31 10:00,1,1,0,4,0,2,46,5
2018/12/31 10:00,1,1,0,4,0,2,47,3
2018/12/31 10:00,1,1,0,4,0,2,48,28
2018/12/31 10:00,1,1,0,4,0,2,49,29
2018/12/31 10:00,1,1,0,4,0,2,50,6
2018/12/31 10:00,1,1,0,4,0,2,51,9
2018/12/31 10:00,1,1,0,4,0,2,52,7
2018/12/31 10:00,1,1,0,4,0,2,53,0
2018/12/31 11:00,1,1,0,4,0,2,0,52
2018/12/31 11:00,1,1,0,4,0,2,1,1170
2018/12/31 11:00,1,1,0,4,0,2,2,890
2018/12/31 11:00,1,1,0,4,0,2,3,33
2018/12/31 11:00,1,1,0,4,0,2,4,143
2018/12/31 11:00,1,1,0,4,0,2,5,38
2018/12/31 11:00,1,1,0,4,0,2,6,162
2018/12/31 11:00,1,1,0,4,0,2,7,30
2018/12/31 11:00,1,1,0,4,0,2,8,515
2018/12/31 11:00,1,1,0,4,0,2,9,84
2018/12/31 11:00,1,1,0,4,0,2,10,28
2018/12/31 11:00,1,1,0,4,0,2,11,90
2018/12/31 11:00,1,1,0,4,0,2,12,204
2018/12/31 11:00,1,1,0,4,0,2,13,203
2018/12/31 11:00,1,1,0,4,0,2,14,60
2018/12/31 11:00,1,1,0,4,0,2,15,64
2018/12/31 11:00,1,1,0,4,0,2,16,6
2018/12/31 11:00,1,1,0,4,0,2,17,4
2018/12/31 11:00,1,1,0,4,0,2,18,226
2018/12/31 11:00,1,1,0,4,0,2,19,56
2018/12/31 11:00,1,1,0,4,0,2,20,12
2018/12/31 11:00,1,1,0,4,0,2,21,13
2018/12/31 11:00,1,1,0,4,0,2,22,196
2018/12/31 11:00,1,1,0,4,0,2,23,108
2018/12/31 11:00,1,1,0,4,0,2,24,12
2018/12/31 11:00,1,1,0,4,0,2,25,18
2018/12/31 11:00,1,1,0,4,0,2,26,24
2018/12/31 11:00,1,1,0,4,0,2,27,49
2018/12/31 11:00,1,1,0,4,0,2,28,68
2018/12/31 11:00,1,1,0,4,0,2,29,35
2018/12/31 11:00,1,1,0,4,0,2,30,11
2018/12/31 11:00,1,1,0,4,0,2,31,25
2018/12/31 11:00,1,1,0,4,0,2,32,36
2018/12/31 11:00,1,1,0,4,0,2,33,132
2018/12/31 11:00,1,1,0,4,0,2,34,109
2018/12/31 11:00,1,1,0,4,0,2,35,34
2018/12/31 11:00,1,1,0,4,0,2,36,28
2018/12/31 11:00,1,1,0,4,0,2,37,25
2018/12/31 11:00,1,1,0,4,0,2,38,9
2018/12/31 11:00,1,1,0,4,0,2,39,9
2018/12/31 11:00,1,1,0,4,0,2,40,26
2018/12/31 11:00,1,1,0,4,0,2,41,15
2018/12/31 11:00,1,1,0,4,0,2,42,13
2018/12/31 11:00,1,1,0,4,0,2,43,51
2018/12/31 11:00,1,1,0,4,0,2,44,18
2018/12/31 11:00,1,1,0,4,0,2,45,63
2018/12/31 11:00,1,1,0,4,0,2,46,1
2018/12/31 11:00,1,1,0,4,0,2,47,13
2018/12/31 11:00,1,1,0,4,0,2,48,17
2018/12/31 11:00,1,1,0,4,0,2,49,47
2018/12/31 11:00,1,1,0,4,0,2,50,11
2018/12/31 11:00,1,1,0,4,0,2,51,20
2018/12/31 11:00,1,1,0,4,0,2,52,12
2018/12/31 11:00,1,1,0,4,0,2,53,0
2018/12/31 12:00,1,1,0,4,0,2,0,83
2018/12/31 12:00,1,1,0,4,0,2,1,1348
2018/12/31 12:00,1,1,0,4,0,2,2,1021
2018/12/31 12:00,1,1,0,4,0,2,3,23
2018/12/31 12:00,1,1,0,4,0,2,4,187
2018/12/31 12:00,1,1,0,4,0,2,5,38
2018/12/31 12:00,1,1,0,4,0,2,6,214
2018/12/31 12:00,1,1,0,4,0,2,7,58
2018/12/31 12:00,1,1,0,4,0,2,8,585
2018/12/31 12:00,1,1,0,4,0,2,9,94
2018/12/31 12:00,1,1,0,4,0,2,10,17
2018/12/31 12:00,1,1,0,4,0,2,11,113
2018/12/31 12:00,1,1,0,4,0,2,12,289
2018/12/31 12:00,1,1,0,4,0,2,13,237
2018/12/31 12:00,1,1,0,4,0,2,14,70
2018/12/31 12:00,1,1,0,4,0,2,15,55
2018/12/31 12:00,1,1,0,4,0,2,16,11
2018/12/31 12:00,1,1,0,4,0,2,17,1
2018/12/31 12:00,1,1,0,4,0,2,18,249
2018/12/31 12:00,1,1,0,4,0,2,19,78
2018/12/31 12:00,1,1,0,4,0,2,20,15
2018/12/31 12:00,1,1,0,4,0,2,21,18
2018/12/31 12:00,1,1,0,4,0,2,22,204
2018/12/31 12:00,1,1,0,4,0,2,23,133
2018/12/31 12:00,1,1,0,4,0,2,24,5
2018/12/31 12:00,1,1,0,4,0,2,25,25
2018/12/31 12:00,1,1,0,4,0,2,26,23
2018/12/31 12:00,1,1,0,4,0,2,27,46
2018/12/31 12:00,1,1,0,4,0,2,28,81
2018/12/31 12:00,1,1,0,4,0,2,29,31
2018/12/31 12:00,1,1,0,4,0,2,30,20
2018/12/31 12:00,1,1,0,4,0,2,31,25
2018/12/31 12:00,1,1,0,4,0,2,32,53
2018/12/31 12:00,1,1,0,4,0,2,33,166
2018/12/31 12:00,1,1,0,4,0,2,34,118
2018/12/31 12:00,1,1,0,4,0,2,35,60
2018/12/31 12:00,1,1,0,4,0,2,36,29
2018/12/31 12:00,1,1,0,4,0,2,37,25
2018/12/31 12:00,1,1,0,4,0,2,38,12
2018/12/31 12:00,1,1,0,4,0,2,39,21
2018/12/31 12:00,1,1,0,4,0,2,40,43
2018/12/31 12:00,1,1,0,4,0,2,41,18
2018/12/31 12:00,1,1,0,4,0,2,42,8
2018/12/31 12:00,1,1,0,4,0,2,43,48
2018/12/31 12:00,1,1,0,4,0,2,44,37
2018/12/31 12:00,1,1,0,4,0,2,45,91
2018/12/31 12:00,1,1,0,4,0,2,46,3
2018/12/31 12:00,1,1,0,4,0,2,47,19
2018/12/31 12:00,1,1,0,4,0,2,48,28
2018/12/31 12:00,1,1,0,4,0,2,49,35
2018/12/31 12:00,1,1,0,4,0,2,50,9
2018/12/31 12:00,1,1,0,4,0,2,51,21
2018/12/31 12:00,1,1,0,4,0,2,52,14
2018/12/31 12:00,1,1,0,4,0,2,53,0
2018/12/31 13:00,1,1,0,4,0,2,0,109
2018/12/31 13:00,1,1,0,4,0,2,1,1347
2018/12/31 13:00,1,1,0,4,0,2,2,1232
2018/12/31 13:00,1,1,0,4,0,2,3,37
2018/12/31 13:00,1,1,0,4,0,2,4,167
2018/12/31 13:00,1,1,0,4,0,2,5,36
2018/12/31 13:00,1,1,0,4,0,2,6,250
2018/12/31 13:00,1,1,0,4,0,2,7,58
2018/12/31 13:00,1,1,0,4,0,2,8,560
2018/12/31 13:00,1,1,0,4,0,2,9,116
2018/12/31 13:00,1,1,0,4,0,2,10,20
2018/12/31 13:00,1,1,0,4,0,2,11,115
2018/12/31 13:00,1,1,0,4,0,2,12,268
2018/12/31 13:00,1,1,0,4,0,2,13,312
2018/12/31 13:00,1,1,0,4,0,2,14,59
2018/12/31 13:00,1,1,0,4,0,2,15,60
2018/12/31 13:00,1,1,0,4,0,2,16,5
2018/12/31 13:00,1,1,0,4,0,2,17,8
2018/12/31 13:00,1,1,0,4,0,2,18,310
2018/12/31 13:00,1,1,0,4,0,2,19,66
2018/12/31 13:00,1,1,0,4,0,2,20,19
2018/12/31 13:00,1,1,0,4,0,2,21,22
2018/12/31 13:00,1,1,0,4,0,2,22,214
2018/12/31 13:00,1,1,0,4,0,2,23,122
2018/12/31 13:00,1,1,0,4,0,2,24,18
2018/12/31 13:00,1,1,0,4,0,2,25,18
2018/12/31 13:00,1,1,0,4,0,2,26,42
2018/12/31 13:00,1,1,0,4,0,2,27,42
2018/12/31 13:00,1,1,0,4,0,2,28,88
2018/12/31 13:00,1,1,0,4,0,2,29,35
2018/12/31 13:00,1,1,0,4,0,2,30,34
2018/12/31 13:00,1,1,0,4,0,2,31,33
2018/12/31 13:00,1,1,0,4,0,2,32,53
2018/12/31 13:00,1,1,0,4,0,2,33,160
2018/12/31 13:00,1,1,0,4,0,2,34,108
2018/12/31 13:00,1,1,0,4,0,2,35,64
2018/12/31 13:00,1,1,0,4,0,2,36,25
2018/12/31 13:00,1,1,0,4,0,2,37,37
2018/12/31 13:00,1,1,0,4,0,2,38,12
2018/12/31 13:00,1,1,0,4,0,2,39,10
2018/12/31 13:00,1,1,0,4,0,2,40,38
2018/12/31 13:00,1,1,0,4,0,2,41,22
2018/12/31 13:00,1,1,0,4,0,2,42,13
2018/12/31 13:00,1,1,0,4,0,2,43,49
2018/12/31 13:00,1,1,0,4,0,2,44,40
2018/12/31 13:00,1,1,0,4,0,2,45,108
2018/12/31 13:00,1,1,0,4,0,2,46,4
2018/12/31 13:00,1,1,0,4,0,2,47,14
2018/12/31 13:00,1,1,0,4,0,2,48,38
2018/12/31 13:00,1,1,0,4,0,2,49,42
2018/12/31 13:00,1,1,0,4,0,2,50,14
2018/12/31 13:00,1,1,0,4,0,2,51,18
2018/12/31 13:00,1,1,0,4,0,2,52,7
2018/12/31 13:00,1,1,0,4,0,2,53,0
2018/12/31 14:00,1,1,0,4,0,2,0,131
2018/12/31 14:00,1,1,0,4,0,2,1,1130
2018/12/31 14:00,1,1,0,4,0,2,2,1236
2018/12/31 14:00,1,1,0,4,0,2,3,30
2018/12/31 14:00,1,1,0,4,0,2,4,189
2018/12/31 14:00,1,1,0,4,0,2,5,31
2018/12/31 14:00,1,1,0,4,0,2,6,234
2018/12/31 14:00,1,1,0,4,0,2,7,54
2018/12/31 14:00,1,1,0,4,0,2,8,709
2018/12/31 14:00,1,1,0,4,0,2,9,113
2018/12/31 14:00,1,1,0,4,0,2,10,29
2018/12/31 14:00,1,1,0,4,0,2,11,112
2018/12/31 14:00,1,1,0,4,0,2,12,252
2018/12/31 14:00,1,1,0,4,0,2,13,251
2018/12/31 14:00,1,1,0,4,0,2,14,50
2018/12/31 14:00,1,1,0,4,0,2,15,79
2018/12/31 14:00,1,1,0,4,0,2,16,8
2018/12/31 14:00,1,1,0,4,0,2,17,11
2018/12/31 14:00,1,1,0,4,0,2,18,353
2018/12/31 14:00,1,1,0,4,0,2,19,59
2018/12/31 14:00,1,1,0,4,0,2,20,18
2018/12/31 14:00,1,1,0,4,0,2,21,22
2018/12/31 14:00,1,1,0,4,0,2,22,245
2018/12/31 14:00,1,1,0,4,0,2,23,124
2018/12/31 14:00,1,1,0,4,0,2,24,14
2018/12/31 14:00,1,1,0,4,0,2,25,25
2018/12/31 14:00,1,1,0,4,0,2,26,36
2018/12/31 14:00,1,1,0,4,0,2,27,30
2018/12/31 14:00,1,1,0,4,0,2,28,79
2018/12/31 14:00,1,1,0,4,0,2,29,28
2018/12/31 14:00,1,1,0,4,0,2,30,28
2018/12/31 14:00,1,1,0,4,0,2,31,29
2018/12/31 14:00,1,1,0,4,0,2,32,50
2018/12/31 14:00,1,1,0,4,0,2,33,141
2018/12/31 14:00,1,1,0,4,0,2,34,88
2018/12/31 14:00,1,1,0,4,0,2,35,43
2018/12/31 14:00,1,1,0,4,0,2,36,28
2018/12/31 14:00,1,1,0,4,0,2,37,34
2018/12/31 14:00,1,1,0,4,0,2,38,12
2018/12/31 14:00,1,1,0,4,0,2,39,16
2018/12/31 14:00,1,1,0,4,0,2,40,44
2018/12/31 14:00,1,1,0,4,0,2,41,16
2018/12/31 14:00,1,1,0,4,0,2,42,17
2018/12/31 14:00,1,1,0,4,0,2,43,57
2018/12/31 14:00,1,1,0,4,0,2,44,21
2018/12/31 14:00,1,1,0,4,0,2,45,124
2018/12/31 14:00,1,1,0,4,0,2,46,4
2018/12/31 14:00,1,1,0,4,0,2,47,10
2018/12/31 14:00,1,1,0,4,0,2,48,31
2018/12/31 14:00,1,1,0,4,0,2,49,40
2018/12/31 14:00,1,1,0,4,0,2,50,8
2018/12/31 14:00,1,1,0,4,0,2,51,15
2018/12/31 14:00,1,1,0,4,0,2,52,15
2018/12/31 14:00,1,1,0,4,0,2,53,0
2018/12/31 15:00,1,1,0,4,0,2,0,123
2018/12/31 15:00,1,1,0,4,0,2,1,974
2018/12/31 15:00,1,1,0,4,0,2,2,1279
2018/12/31 15:00,1,1,0,4,0,2,3,41
2018/12/31 15:00,1,1,0,4,0,2,4,166
2018/12/31 15:00,1,1,0,4,0,2,5,31
2018/12/31 15:00,1,1,0,4,0,2,6,263
2018/12/31 15:00,1,1,0,4,0,2,7,51
2018/12/31 15:00,1,1,0,4,0,2,8,784
2018/12/31 15:00,1,1,0,4,0,2,9,114
2018/12/31 15:00,1,1,0,4,0,2,10,25
2018/12/31 15:00,1,1,0,4,0,2,11,113
2018/12/31 15:00,1,1,0,4,0,2,12,199
2018/12/31 15:00,1,1,0,4,0,2,13,251
2018/12/31 15:00,1,1,0,4,0,2,14,55
2018/12/31 15:00,1,1,0,4,0,2,15,87
2018/12/31 15:00,1,1,0,4,0,2,16,17
2018/12/31 15:00,1,1,0,4,0,2,17,5
2018/12/31 15:00,1,1,0,4,0,2,18,400
2018/12/31 15:00,1,1,0,4,0,2,19,62
2018/12/31 15:00,1,1,0,4,0,2,20,13
2018/12/31 15:00,1,1,0,4,0,2,21,17
2018/12/31 15:00,1,1,0,4,0,2,22,193
2018/12/31 15:00,1,1,0,4,0,2,23,123
2018/12/31 15:00,1,1,0,4,0,2,24,16
2018/12/31 15:00,1,1,0,4,0,2,25,24
2018/12/31 15:00,1,1,0,4,0,2,26,35
2018/12/31 15:00,1,1,0,4,0,2,27,28
2018/12/31 15:00,1,1,0,4,0,2,28,110
2018/12/31 15:00,1,1,0,4,0,2,29,50
2018/12/31 15:00,1,1,0,4,0,2,30,41
2018/12/31 15:00,1,1,0,4,0,2,31,17
2018/12/31 15:00,1,1,0,4,0,2,32,44
2018/12/31 15:00,1,1,0,4,0,2,33,164
2018/12/31 15:00,1,1,0,4,0,2,34,80
2018/12/31 15:00,1,1,0,4,0,2,35,74
2018/12/31 15:00,1,1,0,4,0,2,36,24
2018/12/31 15:00,1,1,0,4,0,2,37,43
2018/12/31 15:00,1,1,0,4,0,2,38,17
2018/12/31 15:00,1,1,0,4,0,2,39,25
2018/12/31 15:00,1,1,0,4,0,2,40,50
2018/12/31 15:00,1,1,0,4,0,2,41,13
2018/12/31 15:00,1,1,0,4,0,2,42,12
2018/12/31 15:00,1,1,0,4,0,2,43,52
2018/12/31 15:00,1,1,0,4,0,2,44,24
2018/12/31 15:00,1,1,0,4,0,2,45,157
2018/12/31 15:00,1,1,0,4,0,2,46,0
2018/12/31 15:00,1,1,0,4,0,2,47,9
2018/12/31 15:00,1,1,0,4,0,2,48,25
2018/12/31 15:00,1,1,0,4,0,2,49,43
2018/12/31 15:00,1,1,0,4,0,2,50,4
2018/12/31 15:00,1,1,0,4,0,2,51,23
2018/12/31 15:00,1,1,0,4,0,2,52,12
2018/12/31 15:00,1,1,0,4,0,2,53,0
2018/12/31 16:00,1,1,0,4,0,2,0,138
2018/12/31 16:00,1,1,0,4,0,2,1,964
2018/12/31 16:00,1,1,0,4,0,2,2,1420
2018/12/31 16:00,1,1,0,4,0,2,3,34
2018/12/31 16:00,1,1,0,4,0,2,4,192
2018/12/31 16:00,1,1,0,4,0,2,5,29
2018/12/31 16:00,1,1,0,4,0,2,6,303
